entryid,station,tempdew,pressure,wind,vis,auto,datetime,rmk,weather,skycover,needfix,obsdate
1138,KPDK,23/22,3016,0,10,1,290653,AO2 SLP195 T02330222,NA,CLR,0,2021829
1139,KPDK,24/22,3016,0,10,1,290553,AO2 SLP195 T02390222 10278 20239 58009,NA,CLR,0,2021829
1140,KPDK,24/22,3018,0,10,1,290453,AO2 SLP201 T02440222 403110228,NA,CLR,0,2021829
1141,KPDK,25/22,3019,0,10,1,290353,AO2 SLP205 T02500222,NA,CLR,0,2021829
1142,KPDK,26/22,3019,16003,10,1,290253,AO2 SLP206 T02560222 50008,NA,FEW037,0,2021829
1143,KPDK,26/22,3021,0,10,0,290153,AO2 SLP210 T02610222,NA,CLR,0,2021829
1144,KPDK,27/22,3020,14004,10,0,290053,AO2 SLP207 T02670217,NA,SCT055,0,2021829
1145,KPDK,28/22,3017,VRB03,10,0,282353,AO2 SLP198 T02780217 10311 20278 53006,NA,SCT085,0,2021828
1146,KPDK,29/22,3016,12004,10,0,282253,AO2 SLP195 T02890217,NA,FEW044;SCT060;BKN070,0,2021828
1147,KPDK,30/21,3015,VRB04,10,0,282153,AO2 SLP190 T03000206,NA,CLR,0,2021828
1148,KPDK,31/22,3015,VRB03,10,0,282053,AO2 SLP189 T03110217 58022,NA,FEW041,0,2021828
1149,KPDK,30/22,3018,15006,10,0,281953,AO2 SLP198 T03000217,NA,CLR,0,2021828
1150,KPDK,29/21,3021,VRB06,10,0,281853,AO2 SLP209 T02890211,NA,BKN065,0,2021828
1151,KPDK,29/21,3022,VRB04,10,0,281753,AO2 SLP213 T02940211 10294 20233 58007,NA,CLR,0,2021828
1152,KPDK,29/22,3023,0,10,0,281653,AO2 SLP220 T02890217,NA,FEW036,0,2021828
1153,KPDK,28/22,3024,VRB04,10,0,281553,AO2 SLP221 T02830217,NA,FEW026;SCT032,0,2021828
1154,KPDK,27/22,3024,VRB03,10,0,281500,AO2 T02720222,NA,FEW017;SCT023;SCT040,0,2021828
1155,KPDK,27/22,3024,VRB03,10,0,281453,AO2 SLP222 T02670222 53007,NA,BKN009;BKN015,0,2021828
1156,KPDK,26/23,3024,VRB04,10,0,281353,AO2 SLP222 T02560228,NA,BKN008;OVC015,0,2021828
1157,KPDK,26/23,3023,VRB03,10,0,281340,AO2 T02560228,NA,BKN008;OVC015,0,2021828
1158,KPDK,25/23,3023,0,9,0,281328,AO2 CIG 006V012 T02500233,NA,BKN080;OVC015,0,2021828
1159,KPDK,24/23,3022,0,8,0,281253,AO2 CIG 004V009 SLP215 T02440228,NA,OVC006,0,2021828
1160,KPDK,24/23,3022,0,9,0,281248,AO2 CIG 004V011,NA,OVC005,0,2021828
1161,KPDK,23/23,3020,0,6,0,281153,AO2 SLP210 T02330228 10239 20228 51011,BR,OVC004,0,2021828
1162,KPDK,23/23,3019,0,8,1,281053,AO2 CIG 006V011 SLP204 T02330228,NA,BKN007;BKN013,0,2021828
1163,KPDK,23/22,3018,VRB03,9,1,281039,AO2 CIG 007V013 T02280222,NA,BKN009,0,2021828
1164,KPDK,23/22,3017,0,9,1,280953,AO2 SLP197 T02280222,NA,CLR,0,2021828
1165,KPDK,23/22,3017,0,10,1,280853,AO2 SLP195 T02330222 55001,NA,CLR,0,2021828
1166,KPDK,24/22,3016,0,10,1,280753,AO2 SLP194 T02390222,NA,CLR,0,2021828
1167,KPDK,24/22,3016,0,10,1,280653,AO2 SLP194 T02390217,NA,FEW028;SCT032;BKN041,0,2021828
1168,KPDK,24/22,3017,0,10,1,280553,AO2 SLP196 T02390217 10272 20233 56004,NA,BKN031,0,2021828
1169,KPDK,23/22,3017,0,10,1,280453,AO2 SLP197 T02330217 403170222,NA,CLR,0,2021828
1170,KPDK,24/21,3018,0,10,1,280353,AO2 SLP201 T02390211,NA,CLR,0,2021828
1171,KPDK,24/21,3018,0,10,0,280253,AO2 SLP202 T02390211 51016,NA,CLR,0,2021828
1172,KPDK,24/21,3018,0,10,0,280153,AO2 SLP200 T02440206,NA,CLR,0,2021828
1173,KPDK,25/21,3015,VRB03,10,0,280053,AO2 SLP194 T02500206,NA,CLR,0,2021828
1174,KPDK,27/22,3013,VRB03,10,0,272353,AO2 LTG DSNT E AND SW SLP186 60000 T02720222 10317 20272 53009,NA,FEW037;SCT045;BKN065,0,2021827
1175,KPDK,28/23,3012,VRB03,10,0,272253,AO2 LTG DSNT E-S SLP182 T02830228,NA,FEW036;FEW043;BKN100,0,2021827
1176,KPDK,32/22,3010,NA,10,0,272153,AO2 SLP173 T03170222,NA,SCT043,0,2021827
1177,KPDK,31/22,3010,11006,10,0,272053,AO2 RAB09E23 SLP175 P0000 60000 T03060217 56020,NA,FEW050,0,2021827
1178,KPDK,31/22,3011,NA,10,1,271953,AO2 SLP176 T03110222,NA,SCT048,0,2021827
1179,KPDK,31/22,3014,VRB04,10,0,271853,AO2 SLP185 T03110217,NA,FEW042;SCT055,0,2021827
1180,KPDK,30/21,3016,12003,10,0,271753,AO2 SLP195 T03000211 10311 20228 58005,NA,FEW045;FEW055;BKN075,0,2021827
1181,KPDK,29/21,3019,VRB03,10,0,271653,AO2 SLP205 T02940211,NA,FEW049;SCT060,0,2021827
1182,KPDK,28/21,3019,15006,10,0,271553,AO2 SLP206 T02830211,NA,SCT024;SCT029,0,2021827
1183,KPDK,27/22,3018,0,10,0,271453,AO2 SLP201 T02720217 53011,NA,SCT024;BKN032,0,2021827
1184,KPDK,28/22,3018,VRB05,10,0,271444,AO2 T02780222,NA,BKN023,0,2021827
1185,KPDK,27/22,3017,0,9,0,271353,AO2 SLP197 T02670222,NA,FEW016,0,2021827
1186,KPDK,25/22,3015,0,9,0,271253,AO2 SLP194 T02500222,NA,CLR,0,2021827
1187,KPDK,23/22,3015,0,8,0,271153,AO2 SLP191 T02280217 10233 20222 53003,NA,CLR,0,2021827
1188,KPDK,22/22,3014,0,8,0,271053,AO2 SLP189 T02220217,NA,FEW034,0,2021827
1189,KPDK,23/22,3013,0,9,1,270953,AO2 SLP184 T02280217,NA,CLR,0,2021827
1190,KPDK,23/22,3014,0,10,1,270853,AO2 SLP186 T02280217 56005,NA,SCT044,0,2021827
1191,KPDK,23/22,3014,0,10,1,270753,AO2 SLP188 T02330222,NA,BKN045,0,2021827
1192,KPDK,23/22,3014,0,10,1,270653,AO2 SLP187 T02330222,NA,CLR,0,2021827
1193,KPDK,23/22,3015,0,8,1,270553,AO2 SLP192 T02280222 10267 20228 58003,NA,CLR,0,2021827
1194,KPDK,23/22,3016,0,9,1,270453,AO2 SLP194 T02280222 403110211,NA,FEW042,0,2021827
1195,KPDK,23/22,3016,0,9,1,270353,AO2 SLP196 T02330222,NA,CLR,0,2021827
1196,KPDK,23/22,3016,0,10,1,270253,AO2 SLP197 T02330222 53013,NA,CLR,0,2021827
1197,KPDK,24/22,3014,0,10,0,270153,AO2 SLP192 T02390222,NA,CLR,0,2021827
1198,KPDK,25/22,3012,0,9,0,270053,AO2 SLP186 T02500222,NA,CLR,0,2021827
1199,KPDK,27/23,3012,0,10,0,262353,AO2 SLP183 T02670228 10311 20267 53000,NA,CLR,0,2021826
1200,KPDK,30/22,3011,12003,10,0,262253,AO2 SLP179 T03000217,NA,FEW040;FEW055,0,2021826
1201,KPDK,31/21,3011,0,10,0,262153,AO2 SLP179 T03060211,NA,FEW050,0,2021826
1202,KPDK,31/21,3012,0,10,0,262053,AO2 SLP181 T03060211 58021,NA,CLR,0,2021826
1203,KPDK,29/22,3014,0,10,0,261953,AO2 SLP189 T02890222,NA,FEW050,0,2021826
1204,KATL,24/22,2994,17006,9,0,302352,AO2 SLP130 CB DSNT SW-NW P0003 60015 T02390217 10300 20239 53000,#NAME?,FEW020;SCT080;BKN110;OVC150,0,2021830
1205,KATL,26/23,2994,18013G20,8,0,302252,AO2 LTG DSNT NE AND SE AND NW RAB36 SLP130 VIS LWR SE-SW CB DSNT NE SE SW NW P0001 T02560228,#NAME?,FEW025;BKN080;BKN110;OVC200,0,2021830
1206,KATL,27/24,2994,15004,10,0,302152,AO2 SLP126 CB E-SE DSNT SE-S MOV N TCU DSNT NE-E T02720239,NA,FEW025CB;SCT140;OVC200,0,2021830
1207,KATL,27/23,2994,14006,10,0,302052,AO2 LTG DSNT N SLP128 RAE1956 TSE1956 TS MOVD N CB DSNT N-NE SE SW TCU SE SW W-NW DSNT NE-SE P0000 60011 T02720228 56021 $,NA,FEW030TCU;FEW075;SCT140;OVC200,1,2021830
1208,KATL,26/22,2995,13005,10,0,301958,AO2 LTG DSNT E RAE56 TSE56 TS MOVD N CB DSNT N-E P0000 T02610222 $,NA,FEW014;SCT032;SCT070;BKN130;OVC200,1,2021830
1209,KATL,26/22,2995,13005,10,0,301952,AO2 PK WND 14026/1927 LTG DSNT E SLP132 TSB37 OCNL LTGICCA VC N-NE TS VC N-NE MOV N CB DSNT E TCU DSNT NE W-NW P0011 T02610222 $,VCTS;-RA,FEW012;SCT034CB;SCT070;BKN130;OVC200,1,2021830
1210,KATL,R09R/5000V,2996,10010G21,4,0,301938,A02 PK WND 14026/1927 LTG DSNT E AND SE AND NW TSB37 OCNL LTGICCA NE-E TS NE-E MOV NW CB DSNT SE NW TCU ALQDS P0011 T02440211,#NAME?,BKN034CB;BKN042TCU;BKN070;OVC130,0,2021830
1211,KATL,3/4SM,2997,12013G26,4,0,301935,AO2 PK WND 14026/1927 SFC VIS 2 LTG DSNT SE AND NW CB OHD-NE-SE MOV NW CB DSNT SE NW TCU ALQDS P0011 T02440211,RA,BKN034CB;BKN042TCU;BKN070;OVC130,0,2021830
1212,KATL,R09R/4500V,2998,13010G17,4,0,301852,AO2 LTG DSNT W RAB50 SLP141 CB DSNT W TCU OHD-ALQDS P0000 T02890222,RA,BKN032TCU;BKN070;BKN110;OVC200,0,2021830
1213,KATL,30/22,3001,15006,10,0,301752,AO2 SLP148 TCU ALQDS T03000222 10300 20239 58016,NA,BKN032TCU;BKN070;BKN200;OVC250,0,2021830
1214,KATL,30/23,3003,14008,10,0,301652,AO2 SLP157 TCU DSNT E SE MDT CU ALQDS T03000228,NA,BKN031;BKN200;BKN300,0,2021830
1215,KATL,29/23,3004,14010,10,0,301552,AO2 SLP162 FU FEW001 FU PLUME NE T02940228,NA,FEW001;SCT025;BKN200;BKN300,0,2021830
1216,KATL,28/23,3005,16007,10,0,301452,AO2 SLP165 T02830233 58006,NA,FEW020;SCT150;BKN200;OVC300,0,2021830
1217,KATL,27/23,3006,15006,9,0,301352,AO2 SLP169 T02670228,NA,FEW014;SCT150;BKN200;OVC300,0,2021830
1218,KATL,24/22,3008,15004,8,0,301252,AO2 SLP174 T02440222,NA,FEW150;BKN200;BKN250,0,2021830
1219,KATL,24/21,3007,0,9,0,301152,AO2 SLP172 T02390211 10256 20233 53002,NA,FEW008;FEW150;SCT200;BKN250,0,2021830
1220,KATL,23/21,3007,16003,9,0,301145,AO2 T02330211,NA,FEW008;FEW150;SCT200;BKN250,0,2021830
1221,KATL,24/21,3007,9006,10,0,301052,AO2 SLP170 T02390206 $,NA,FEW150;SCT180;SCT250,1,2021830
1222,KATL,24/21,3006,13004,10,0,300952,AO2 SLP169 T02440206,NA,FEW012;SCT180;SCT250,0,2021830
1223,KATL,24/21,3007,9005,10,0,300852,AO2 SLP169 T02440211 56015,NA,FEW012;FEW180;SCT250,0,2021830
1224,KATL,25/21,3008,11004,10,0,300752,AO2 SLP173 T02500211,NA,FEW040;FEW060;SCT180;SCT250,0,2021830
1225,KATL,25/21,3009,0,10,0,300652,AO2 SLP179 T02500211,NA,FEW040;SCT180;SCT250,0,2021830
1226,KATL,26/21,3011,15003,10,0,300552,AO2 SLP184 T02560211 10283 20256 50000,NA,FEW040;FEW060;SCT180;BKN250,0,2021830
1227,KATL,26/21,3012,13003,10,0,300452,AO2 SLP189 T02610211 403170244,NA,FEW040;SCT070;SCT090;BKN200;BKN250,0,2021830
1228,KATL,27/21,3012,12005,10,0,300352,AO2 SLP188 T02670211,NA,SCT180;BKN200;BKN250,0,2021830
1229,KATL,27/21,3011,9007,10,0,300252,AO2 SLP184 T02720211 50002,NA,SCT180;BKN210;BKN250,0,2021830
1230,KATL,28/22,3012,10006,10,0,300152,AO2 SLP188 T02780217,NA,FEW040;SCT150;BKN180;BKN250,0,2021830
1231,KATL,28/22,3013,16004,10,0,300052,AO2 SLP191 T02780217,NA,FEW040;SCT150;BKN180;BKN250,0,2021830
1232,KATL,28/22,3010,16005,10,0,292352,AO2 SLP183 T02830217 10317 20283 53001,NA,FEW043;SCT150;BKN180;BKN250,0,2021829
1233,KATL,29/21,3009,16004,10,0,292252,AO2 SLP179 T02940206,NA,FEW045;FEW150;BKN200;BKN250,0,2021829
1234,KATL,31/20,3010,15006,10,0,292152,AO2 SLP181 MDT CU SW-NW T03060200,NA,FEW043;FEW150;SCT200;SCT250,0,2021829
1235,KATL,31/21,3010,12011,10,0,292052,AO2 SLP181 MDT CU DSNT S AND W T03060206 56024,NA,SCT046;SCT060;BKN180,0,2021829
1236,KATL,32/21,3012,13010G16,10,0,291952,AO2 SLP188 MDT CU DSNT SE AND W T03170211,NA,SCT042;SCT060;BKN150,0,2021829
1237,KATL,31/22,3015,13007,10,0,291852,AO2 SLP198 MDT CU DSNT N AND S-SW T03110217,NA,SCT038;BKN055;BKN150,0,2021829
1238,KATL,29/21,3017,11008,10,0,291752,AO2 SLP207 MDT CU DSNT SE-S T02940211 10300 20244 58010,NA,SCT038;SCT055;BKN150,0,2021829
1239,KATL,29/22,3019,9009,10,0,291652,AO2 SLP210 T02940222,NA,SCT027;BKN035;BKN150,0,2021829
1240,KATL,29/22,3019,10008,10,0,291637,AO2 T02940217,NA,SCT026;BKN034;BKN150,0,2021829
1241,KATL,28/22,3020,11006,10,0,291552,AO2 SLP216 T02830217,NA,SCT022;BKN029;BKN150,0,2021829
1242,KATL,28/22,3021,9008,8,0,291452,AO2 SLP218 T02780222 58005,NA,BKN018;BKN028;BKN150,0,2021829
1243,KATL,26/22,3021,10004,7,0,291352,AO2 SLP221 T02610222,NA,SCT009;SCT015;BKN027;BKN150,0,2021829
1244,KATL,25/22,3022,9008,7,0,291316,AO2 T02500222,NA,SCT009;BKN013;BKN023;BKN220,0,2021829
1245,KATL,25/22,3023,9006,7,0,291252,AO2 SLP225 BKN009 V SCT BINOVC T02500222,NA,BKN009;BKN013;BKN022;OVC220,0,2021829
1246,KATL,24/22,3022,11007,7,0,291152,AO2 SLP223 CIG 008V012 BKN009 V SCT T02440222 10250 20244 53020,NA,BKN009;OVC022,0,2021829
1247,KATL,24/22,3020,10006,8,0,291111,AO2 BKN009 V SCT T02440222,NA,BKN009;BKN022;BKN180,0,2021829
1248,KATL,24/22,3020,12004,10,0,291052,AO2 SLP215 BKN022 V SCT T02440222,NA,SCT008;BKN022;BKN180,0,2021829
1249,KATL,24/22,3018,12006,10,0,290952,AO2 SLP208 T02440222,NA,FEW008;BKN016;OVC021,0,2021829
1250,KATL,24/22,3016,13007,10,0,290852,AO2 SLP201 BKN008 V SCT T02440222 50001,NA,BKN008;BKN013,0,2021829
1251,KATL,24/22,3016,14006,10,0,290752,AO2 SLP203 T02440222,NA,BKN006;OVC009,0,2021829
1252,KATL,24/22,3017,15007,10,0,290735,AO2 T02440222,NA,BKN009;BKN180,0,2021829
1253,KATL,24/22,3016,12005,10,0,290652,AO2 SLP201 T02440222,NA,FEW025;SCT180;SCT250,0,2021829
1254,KATL,25/22,3016,9008,10,0,290552,AO2 SLP201 T02500222 10283 20250 58010,NA,FEW025;FEW180;FEW250,0,2021829
1255,KATL,26/23,3017,14006,10,0,290452,AO2 SLP207 T02560228 403060239,NA,FEW030;SCT170;SCT250,0,2021829
1256,KATL,26/23,3019,12005,10,0,290352,AO2 SLP211 T02610228,NA,SCT022;SCT170;SCT250,0,2021829
1257,KATL,27/22,3019,13006,10,0,290252,AO2 SLP212 T02670222 50008,NA,SCT028;BKN050;BKN170;BKN250,0,2021829
1258,KATL,27/22,3020,14005,10,0,290152,AO2 SLP214 T02670217,NA,FEW050;FEW070;BKN170;BKN250,0,2021829
1259,KATL,27/22,3019,13006,10,0,290052,AO2 SLP213 CB DSNT E T02720217,NA,FEW049;SCT070;SCT120;SCT200;SCT250,0,2021829
1260,KATL,28/22,3016,11010G19,10,0,282352,AO2 LTG DSNT SW SLP203 CB DSNT SE & S-SW TCU DSNT E T02830217 10306 20283 53005,NA,FEW036;SCT070;SCT200;SCT250,0,2021828
1261,KATL,29/22,3016,10009,10,0,282252,AO2 LTG DSNT S SLP201 MDT CU N-SE CB DSNT S T02940217,NA,SCT036;SCT070;BKN200;BKN250,0,2021828
1262,KATL,30/21,3015,8009,10,0,282152,AO2 SLP198 MDT CU DSNT E-SE-S T03000206,NA,SCT038;SCT200;SCT250,0,2021828
1263,KATL,31/21,3015,13009,10,0,282052,AO2 SLP198 MDT CU DSNT W T03060206 58021,NA,SCT033;SCT045;SCT160;BKN250,0,2021828
1264,KATL,30/22,3017,8010,10,0,281952,AO2 SLP204 MDT CU DSNT SW-N T03000217,NA,SCT033;SCT041;SCT070;BKN150,0,2021828
1265,KATL,29/21,3020,13010,10,0,281852,AO2 SLP216 MDT CU DSNT SE-S AND NW-N T02940211,NA,SCT033;SCT044;BKN065;BKN150,0,2021828
1266,KATL,29/21,3021,8010,10,0,281752,AO2 SLP220 MDT CU DSNT SE-S AND NW-N T02890211 10300 20239 58008,NA,SCT030;BKN039;BKN060;BKN150,0,2021828
1267,KATL,28/21,3023,11009,10,0,281652,AO2 SLP226 MDT CU DSNT NW-N T02830211,NA,SCT030;SCT044;BKN065;BKN150,0,2021828
1268,KATL,29/22,3023,10007,10,0,281552,AO2 SLP227 MDT CU DSNT NW T02890217,NA,SCT025;SCT042;BKN050;BKN150,0,2021828
1269,KATL,27/22,3024,11006,10,0,281452,AO2 SLP228 T02720217 51013,NA,SCT017;SCT026;BKN035;BKN150,0,2021828
1270,KATL,26/22,3023,12006,8,0,281411,AO2 T02610217,NA,SCT011;BKN019,0,2021828
1271,KATL,26/22,3023,11007,7,0,281352,AO2 SLP226 T02560222,NA,BKN011;BKN018,0,2021828
1272,KATL,24/23,3021,11006,3,0,281252,AO2 SFC VIS 6 SLP221 CIG 004V007 T02440228,BR,BKN005;BKN011,0,2021828
1273,KATL,R09R/P6000,3020,11004,1,0,281152,AO2 SFC VIS 4 SLP215 VIS N-E 1 1/2 CIG 003V005 TWRINC T02390228 10250 20239 53012,BR,BKN004,0,2021828
1274,KATL,24/22,3019,11007,7,0,281131,AO2 T02390222,NA,BKN005,0,2021828
1275,KATL,24/23,3018,11004,8,0,281052,AO2 SLP207 T02390228,NA,BKN004;BKN008,0,2021828
1276,KATL,24/22,3017,13005,8,0,280952,AO2 SLP204 BKN004 V SCT T02390222,NA,BKN004;BKN150;BKN250,0,2021828
1277,KATL,24/22,3016,12006,10,0,280852,AO2 SLP201 T02390222 55000,NA,BKN006;BKN150;BKN220,0,2021828
1278,KATL,24/22,3016,11005,10,0,280819,AO2 T02390222,NA,FEW006;SCT150;BKN220,0,2021828
1279,KATL,24/22,3015,12006,10,0,280752,AO2 SLP199 T02440222,NA,FEW150;BKN220;BKN250,0,2021828
1280,KATL,24/22,3016,12007,10,0,280652,AO2 SLP199 T02440217,NA,FEW150;BKN220;BKN250,0,2021828
1281,KATL,25/22,3016,12005,10,0,280552,AO2 SLP201 T02500217 10261 20244 58004,NA,FEW150;BKN220;BKN250,0,2021828
1282,KATL,24/21,3017,13004,10,0,280452,AO2 SLP206 T02440211 403220233,NA,FEW150;BKN200;BKN250,0,2021828
1283,KATL,25/21,3018,8007,10,0,280352,AO2 SLP208 T02500211,NA,FEW150;SCT200;BKN250,0,2021828
1284,KATL,24/21,3017,10005,10,0,280252,AO2 SLP206 T02440211 51008,NA,FEW150;SCT200;BKN250,0,2021828
1285,KATL,24/20,3017,9007,10,0,280152,AO2 SLP207 T02440200,NA,FEW150;SCT200;BKN250,0,2021828
1286,KATL,26/20,3015,11003,10,0,280052,AO2 LTG DSNT NW SLP200 CB DSNT NW T02560200,NA,FEW035;SCT150;BKN200;BKN250,0,2021828
1287,KATL,26/19,3015,12008,10,0,272352,AO2 PK WND 10033/2319 RAB18E44 TSB02E51 SLP199 LTG DSNT NW TS MOVD NW P0000 60000 T02610189 10322 20261 53015,NA,FEW035;SCT080;BKN150;BKN200,0,2021827
1288,KATL,31/22,3012,15009G15,10,0,272302,AO2 TSB02 OCNL LTGICCG E-SE TS E-SE MOV NW TCU OHD-ALQDS T03110217,TS,SCT040CB;BKN070;BKN200,0,2021827
1289,KATL,31/21,3011,13009,10,0,272252,AO2 LTG DSNT E AND SE SLP186 CB DSNT E SE TCU NW-NE-SE-SW T03110211,NA,SCT040TCU;SCT070;BKN200,0,2021827
1290,KATL,32/22,3010,09011G15,10,0,272152,AO2 SLP182 CB DSNT SE S TCU OHD DSNT ALQDS T03170217,NA,SCT040TCU;SCT075;SCT200;BKN250,0,2021827
1291,KATL,32/22,3010,07011G18,10,0,272052,AO2 SLP181 CB DSNT E-SE TCU E-SE DSNT ALQDS T03170217 56018,NA,SCT042TCU;SCT075;SCT200;BKN250,0,2021827
1292,KATL,31/21,3010,9007,10,0,271952,AO2 SLP182 CB DSNT NE SE TCU N NE NW DSNT NE SE NW T03110211,NA,FEW043TCU;SCT070;SCT200,0,2021827
1293,KATL,32/22,3013,10008,10,0,271852,AO2 SLP191 CB DSNT SE TCU N NE E S W DSNT SW NW T03170217,NA,SCT040TCU;BKN070;BKN200,0,2021827
1294,KATL,30/21,3016,9009,10,0,271752,AO2 SLP200 TCU NE E SE-S W DSNT ALQDS T03000211 10311 20239 58005,NA,SCT035TCU;BKN070;BKN200;BKN250,0,2021827
1295,KATL,29/21,3018,12008,10,0,271652,AO2 SLP208 TCU DSNT NE-SE-SW MDT CU ALQDS T02940211,NA,SCT034;BKN065;BKN200;BKN250,0,2021827
1296,KATL,29/21,3019,12009,10,0,271552,AO2 SLP210 MDT CU ALQDS T02890206,NA,SCT032;BKN050;BKN200;BKN250,0,2021827
1297,KATL,28/21,3017,11009,10,0,271452,AO2 SLP206 T02780211 53009,NA,SCT024;SCT180;SCT250,0,2021827
1298,KATL,27/22,3016,9007,10,0,271352,AO2 SLP202 T02670217 $,NA,FEW016;FEW200;SCT250,1,2021827
1299,KATL,25/22,3015,9007,9,0,271252,AO2 SLP197 T02500222,NA,FEW010;SCT200;SCT250,0,2021827
1300,KATL,24/22,3014,9005,9,0,271152,AO2 SLP196 T02390217 10261 20233 53004,NA,FEW038;FEW200;FEW250,0,2021827
1301,KATL,24/21,3014,11005,10,0,271052,AO2 SLP194 T02390211,NA,FEW038;SCT200;SCT250,0,2021827
1302,KATL,24/22,3012,9005,10,0,270952,AO2 SLP190 T02390217,NA,FEW045;SCT200;SCT250,0,2021827
1303,KATL,24/22,3013,11005,10,0,270852,AO2 SLP191 T02440217 56005,NA,SCT045;SCT150;SCT250,0,2021827
1304,KATL,25/22,3013,13004,10,0,270752,AO2 SLP192 T02500217,NA,SCT045;SCT130;SCT250,0,2021827
1305,KATL,25/22,3013,10004,10,0,270652,AO2 SLP193 T02500217,NA,FEW035;FEW130;SCT250,0,2021827
1306,KATL,26/22,3015,10003,10,0,270552,AO2 SLP196 T02610217 10294 20261 58003,NA,SCT130;SCT200;SCT250,0,2021827
1307,KATL,27/22,3016,6004,10,0,270452,AO2 SLP200 T02670217 403170222,NA,FEW120;FEW250,0,2021827
1308,KATL,27/21,3015,9004,10,0,270352,AO2 SLP200 T02670211,NA,FEW200,0,2021827
1309,KATL,27/21,3015,0,10,0,270252,AO2 SLP200 T02670211 53012,NA,FEW200,0,2021827
1310,KATL,27/21,3014,14003,10,0,270152,AO2 SLP197 T02670211,NA,FEW200;SCT250,0,2021827
1311,KATL,28/20,3013,12004,10,0,270052,AO2 SLP191 T02830200,NA,FEW200,0,2021827
1312,KATL,29/19,3012,11007,10,0,262352,AO2 SLP188 T02940194 10317 20289 55001,NA,FEW045;FEW200,0,2021826
1313,KATL,31/20,3011,14004,10,0,262252,AO2 SLP186 T03060200,NA,FEW045;FEW200,0,2021826
1314,KATL,31/20,3011,11005,10,0,262152,AO2 SLP186 T03060200,NA,FEW045;FEW200,0,2021826
1315,KATL,31/19,3012,11007,10,0,262052,AO2 SLP189 MDT CU S-W-NW T03110194 57018,NA,FEW044;FEW060;SCT140;SCT250,0,2021826
1316,KATL,30/21,3014,9004,10,0,261952,AO2 SLP194 MDT CU ALQDS T03000206,NA,SCT038;SCT055;SCT130;BKN250,0,2021826
1344,KPDK,28/16,3023,NA,10,0,111853,AO2 SLP222 T02780156,NA,FEW055,0,20210911
1345,KPDK,28/16,3024,16005,10,0,111753,AO2 SLP228 T02780156 10283 20167 58004,NA,FEW049;BKN060,0,20210911
1346,KPDK,26/16,3025,0,10,0,111653,AO2 SLP233 T02610161,NA,FEW043,0,20210911
1347,KPDK,26/17,3026,0,10,0,111553,AO2 SLP235 T02610172,NA,CLR,0,20210911
1348,KPDK,24/17,3025,14006,10,0,111453,AO2 SLP233 T02440172 51010,NA,CLR,0,20210911
1349,KPDK,22/17,3024,0,10,0,111353,AO2 SLP230 T02220167,NA,CLR,0,20210911
1350,KPDK,19/16,3024,0,10,0,111253,AO2 SLP229 T01940161,NA,CLR,0,20210911
1351,KPDK,17/15,3022,0,10,0,111153,AO2 SLP225 T01670150 10167 20150 53016,NA,FEW060,0,20210911
1352,KPDK,16/14,3020,0,10,1,111053,AO2 SLP216 T01560144,NA,FEW055,0,20210911
1353,KPDK,16/14,3018,0,10,1,110953,AO2 SLP208 T01560144,NA,FEW060,0,20210911
1354,KPDK,16/16,3017,0,9,1,110853,AO2 SLP204 T01610156 51002,NA,BKN060,0,20210911
1355,KPDK,16/15,3017,0,9,1,110753,AO2 SLP204 T01560150,NA,CLR,0,20210911
1356,KPDK,16/16,3017,0,8,1,110653,AO2 SLP203 T01610156,NA,CLR,0,20210911
1357,KPDK,17/16,3016,0,9,1,110553,AO2 SLP202 T01670156 10217 20167 51008,NA,CLR,0,20210911
1358,KPDK,17/16,3016,0,10,1,110453,AO2 SLP201 T01670161 402830133,NA,CLR,0,20210911
1359,KPDK,18/17,3015,0,10,1,110353,AO2 SLP199 T01780167,NA,FEW060,0,20210911
1360,KPDK,18/17,3014,0,10,1,110253,AO2 SLP195 T01830167 53017,NA,BKN055,0,20210911
1361,KPDK,19/16,3011,0,10,0,110153,AO2 SLP186 T01890161,NA,CLR,0,20210911
1362,KPDK,21/16,3010,0,10,0,110053,AO2 SLP181 T02060156,NA,CLR,0,20210911
1363,KPDK,22/16,3009,35005,10,0,102353,AO2 SLP180 T02170156 10283 20217 53001,NA,SCT065,0,20210910
1364,KPDK,25/14,3008,36004,10,0,102253,AO2 SLP178 T02500144,NA,CLR,0,20210910
1365,KATL,28/15,3022,16005,10,0,111852,AO2 SLP226 MDT CU ALQDS T02780150,NA,SCT055,0,20210911
1366,KATL,27/15,3024,VRB03,10,0,111752,AO2 SLP232 MDT CU ALQDS T02670150 10283 20189 58003,NA,SCT055,0,20210911
1367,KATL,28/16,3025,0,10,0,111652,AO2 SLP235 MDT CU ALQDS T02780156,NA,SCT050,0,20210911
1368,KATL,26/16,3026,VRB04,10,0,111552,AO2 SLP238 T02610156,NA,FEW040,0,20210911
1369,KATL,25/16,3025,14006,10,0,111452,AO2 SLP236 T02500156 51012,NA,CLR,0,20210911
1370,KATL,23/17,3024,13005,10,0,111352,AO2 SLP231 T02280167,NA,FEW060,0,20210911
1371,KATL,21/16,3023,11003,10,0,111252,AO2 SLP228 T02110156,NA,FEW060,0,20210911
1372,KATL,19/15,3022,8003,10,0,111152,AO2 SLP224 T01890150 10211 20183 53015,NA,SCT055,0,20210911
